sku_id,particulars,item_type,item_group,sub_group,uom,sale_group,gst
3304,truffle oil,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3305,turkey apricot no. 0,rm,apricot,apricot - turkey,1.000,bulk,0.050
3306,turkey apricot no 1,rm,apricot,apricot - turkey,1.000,bulk,0.050
3307,turkey apricot no 2,rm,apricot,apricot - turkey,1.000,bulk,0.050
3308,turkey apricot no 3,rm,apricot,apricot - turkey,1.000,bulk,0.050
3309,turmeric (haldi) powder,rm,spices,ground spices,1.000,bulk,0.050
3310,uae seedless black dates,rm,dates,seedless,1.000,dates bulk,0.050
3311,uae seedless red dates,rm,dates,seedless,1.000,dates bulk,0.050
3312,up berry mix,fg,trail mix,trail mix,1.000,va,0.050
3313,up trail mix brazil nut based,fg,trail mix,trail mix,1.000,va,0.050
3314,up trail mix edamame babsed,fg,trail mix,trail mix,1.000,va,0.050
3315,up trail mix tandoori tikka,fg,trail mix,trail mix,1.000,va,0.050
3316,urban plattar jaggery powder 1kg,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3317,urban platter almond blueberry bar 45g,fg,bars & cereals,energy bars,0.045,va,0.050
3318,urban platter arabic gum powder,rm,seasoning,seasoning,1.000,bulk,0.050
3319,"urban platter castor sugar, 1kg",rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3320,urban platter chipotle seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3321,urban platter chocolate vanilla bar 45g,fg,bars & cereals,energy bars,0.045,va,0.050
3322,urban platter cranberry orange bar 45g,fg,bars & cereals,energy bars,0.045,va,0.050
3323,urban platter lemon pepper seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3324,urban platter mocha bar 45g,fg,bars & cereals,energy bars,0.045,va,0.050
3325,urban platter organic coconut jaggery sugar powder 1 kg,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3326,urban platter panchmewa,fg,trail mix,trail mix,1.000,va,0.050
3327,urban platter soya chaap seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3328,vedaka almonds 100g (b07gqz7ztz) fba,fg,almond,almond - kernels,0.100,rpc,0.050
3329,vedaka almonds 1kg (b07gqnm6n2),fg,almond,almond - kernels,1.000,rpc,0.050
3330,vedaka almonds 500g (b07gqnqnjg),fg,almond,almond - kernels,0.500,rpc,0.050
3331,"vedaka almonds, raisins, cashews, and pista (4 x 200 gm)b0bvvv1smf",fg,trail mix,trail mix,0.800,va,0.050
3332,vedaka black pepper cashew 200g (b0bthww69r),fg,cashew,cashew - kernel,0.200,va,0.050
3333,vedaka black raisins - 500g (b0d9p37xtt),fg,raisin,raisin - black,0.500,rpc,0.050
3334,vedaka broken cashew 1kg (b0d9nzyhdc),fg,cashew,cashew - broken,1.000,rpc,0.050
3335,vedaka cashew 200g (b07gqzss48),fg,cashew,cashew - kernel,0.200,rpc,0.050
3336,vedaka cashews - broken 500g (b0d9nyhtg1),fg,cashew,cashew - kernel,0.500,rpc,0.050
3337,vedaka chia seeds 1kg ( b0d9p16wzq ),fg,seeds,chia,1.000,rpc,0.050
3338,vedaka dried figs - 250g (b0d9nz5gfv),fg,anjeer,dried figs,0.250,rpc,0.050
3339,vedaka dried sweetened blueberries 100gm (b07gr24vmz),fg,blueberry,blueberry - plain,0.100,rpc,0.050
3340,vedaka dry dates powder 250gm (b0drdcly1q),fg,dates,powder,0.250,dates ing,0.050
3341,vedaka dry dates powder 500g (b0drd9f8g2),fg,dates,powder,0.500,dates ing,0.050
3342,vedaka dry fruit combo - almonds and cashews (2 x 200 gm) (b0bvvrs2n7),fg,trail mix,trail mix,0.400,va,0.050
3343,vedaka dry fruit combo - almonds and raisins (2 x 200 gm) (b0bthywt53),fg,trail mix,trail mix,0.400,va,0.050
3344,vedaka dry fruit combo - raisins and cashews (2 x 200 gm) (b0bvvvgn99),fg,trail mix,trail mix,0.400,va,0.050
3345,vedaka fard dates (omani) - (500gm x 2) (b0d9nzy7rk),fg,dates,fard,1.000,dates rpc,0.050
3346,vedaka fresh dates 500g (102219254),fg,dates,barhi,0.500,dates rpc,0.050
3347,vedaka fresh dates 500gm (pack of 2) [b0d9p11t76],fg,dates,khalas,1.000,dates rpc,0.050
3348,vedaka healthy seed mix 200gm(b0b69l57pv),fg,trail mix,trail mix,0.200,va,0.050
3350,vedaka popular cashew broken 100g fba(b07gr3s1rl),fg,cashew,cashew - kernel,0.100,rpc,0.050
3351,vedaka popular cashew broken 200g fba(b07gqws1bs),fg,cashew,cashew - kernel,0.200,rpc,0.050
3352,"vedaka popular raisins, 100 g (b07grbffms)",fg,raisin,raisin - indian,0.100,rpc,0.050
3353,"vedaka popular raisins, 1 kg (b07gr82xjr)",fg,raisin,raisin - indian,1.000,rpc,0.050
3354,vedaka premium black raisins 100g b07gqvnvv8,fg,raisin,raisin - black,0.100,rpc,0.050
3355,vedaka premium black raisins 200g (b07gr346fx),fg,raisin,raisin - black,0.200,rpc,0.050
3356,vedaka premium blueberries 1kg (b07gr82xk8),fg,blueberry,blueberry - plain,1.000,rpc,0.050
3357,vedaka premium blueberries 200g (b07gqwst7k),fg,blueberry,blueberry - plain,0.200,rpc,0.050
3358,vedaka premium blueberries 500g (b07gr8mcnz),fg,blueberry,blueberry - plain,0.500,rpc,0.050
3359,vedaka premium dry fruits combo 1000 gm gift box ( b0bbdp8gr2 ),fg,festive hampers,gifting,1.000,va,0.050
3360,vedaka premium flavored dry fruits 500 gm gift box (b0cgvc7df2),fg,festive hampers,gifting,0.500,va,0.050
3361,vedaka premium inshell walnuts 500g(b07lfjzr46),fg,walnut,walnut - inshell,0.500,rpc,0.050
3362,vedaka premium inshell walnuts 500g (pack of 2)b07msxkdnq,fg,walnut,walnut - inshell,1.000,rpc,0.050
3363,vedaka premium raw pumpkin seeds (b0d9nz6bhj),fg,seeds,pumpkin,1.000,rpc,0.050
3364,vedaka premium roasted and salted almonds100g b07gqqjp1n,fg,almond,almond - kernels,0.100,va,0.050
3365,vedaka premium roasted and salted almonds 200g b07gr346fm,fg,almond,almond - kernels,0.200,va,0.050
3366,vedaka premium sunflower seeds 500g (b07gr2g67l),fg,seeds,sunflower,0.500,rpc,0.050
3367,vedaka premium whole cranberries 100g b07gr24vmv,fg,cranberry,cranberry - whole,0.100,rpc,0.050
3368,vedaka premium whole cranberries 1kg (b07gr8351k),fg,cranberry,cranberry - whole,1.000,rpc,0.050
3369,vedaka premium whole cranberries 200g (b07gr2g678),fg,cranberry,cranberry - whole,0.200,rpc,0.050
3370,vedaka premium whole cranberries 500g (b07gqs1669),fg,cranberry,cranberry - whole,0.500,rpc,0.050
3371,vedaka raw flaxseed 1kg (b0d9nzs3jt),fg,seeds,flax,1.000,rpc,0.050
3372,vedaka roasted and salted california pistachios 500g (b0d9ny8f36),fg,pista,pista - inshell,0.500,rpc,0.050
3373,vedaka salted peanuts - 200g (b0cz9gz9f2),fg,peanuts,peanut - whole,0.200,rpc,0.050
3374,vedaka salted peanuts 200 gm (102219262),fg,peanuts,peanut - whole,0.200,va,0.050
3375,vedaka turkish dried apricots (500gm x 2) (b0d9p1ds9q),fg,apricot,apricot - turkey,1.000,rpc,0.050
3376,vedaka whole california pista kernels 500gm [b0d9ny1v9x],fg,pista,pista - kernel,0.500,rpc,0.050
3377,vedaka whole cashews (grade w320) 1kg (b0d9ny9m32),fg,cashew,cashew - kernel,1.000,rpc,0.050
3378,vitamins and minerals premix,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3379,walnut flavoured salt & pepper (quarters) loose,fg,walnut,walnut - broken,1.000,va,0.050
3380,walnut tukda,rm,walnut,walnut - broken,1.000,bulk,0.050
3381,wasabi macadamia style 4,fg,premium nuts,macadamia nuts,1.000,va,0.050
3382,wasabi makhana,fg,makhana,makhana - suta,1.000,va,0.050
3383,wasabi seasoning  ab343,rm,seasoning,seasoning,1.000,bulk,0.050
3384,water chesnut loose,rm,dehydrated fruits,df - other,1.000,bulk,0.050
3385,water melon seed,rm,seeds,watermelon,1.000,bulk,0.050
3386,watermelon seeds roasted,rm,seeds,watermelon,1.000,bulk,0.050
3387,wet dates khalas,rm,dates,khalas,1.000,dates bulk,0.050
3388,wet dates safavi,rm,dates,safavi,1.000,dates bulk,0.050
3389,wet dates seedless khalas,rm,dates,seedless,1.000,dates bulk,0.050
3390,wet dates seedless safavi,rm,dates,safavi,1.000,dates bulk,0.050
3391,wet dates seggai,rm,dates,seggai,1.000,dates bulk,0.050
3392,wheat aata (wheat flour)- tpl - 5%,rm,tajir,tajir - other,1.000,bulk,0.050
3393,wheat atta,rm,tajir,tajir - other,1.000,bulk,0.050
3394,wheat puff,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3395,wheat starch - tpl,rm,tajir,tajir - other,1.000,bulk,0.050
3396,white almond draggies,fg,almond,almond - kernels,1.000,va,0.050
3397,white chocolate w2,rm,miscellaneous - rm,chocolate,1.000,bulk,0.050
3398,white pepper (white miri),rm,seasoning,seasoning,1.000,bulk,0.050
3399,wholesome millet laddu bar 35gm,fg,bars & cereals,energy bars,0.035,va,0.050
3400,wholesome millet laddubar pack of 6,fg,bars & cereals,energy bars,0.210,va,0.050
3401,wholesome millet laddu bar (semi finished),fg,bars & cereals,energy bars,1.000,va,0.050
3402,yoghurt powder,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3403,yumasana cashews- barbeque 150g,fg,cashew,cashew - kernel,0.150,va,0.050
3404,yumasana cashews- pepper 150g,fg,cashew,cashew - kernel,0.150,va,0.050
3405,yumasana cashews- salted 150g,fg,cashew,cashew - kernel,0.150,va,0.050
3406,yumasana cashews- sour cream 150g,fg,cashew,cashew - kernel,0.150,va,0.050
3407,yumasana coated peanuts - barb eque 150g,fg,peanuts,peanut - coated,0.150,va,0.050
3408,yumasana coated peanuts - chilli garlic 150g,fg,peanuts,peanut - coated,0.150,va,0.050
3409,yumasana coated peanuts - peri peri 150g,fg,peanuts,peanut - coated,0.150,va,0.050
3410,yumasana coated peanuts - thai chilli 150g,fg,peanuts,peanut - coated,0.150,va,0.050
3411,yumsana choco hazelnut spread 340gm,fg,trail mix,trail mix,0.340,va,0.050
3412,zahidi dates,rm,dates,zahidi,1.000,dates bulk,0.050
3413,zahidi grade b,rm,dates,zahidi,1.000,dates bulk,0.050
3414,zorro maple glazed pecans 100g,fg,premium nuts,pecan nuts,0.100,va,0.050
3415,zorro pecan 100g,fg,premium nuts,pecan nuts,0.100,va,0.050
3416,zorro pecan grain free granola 100g,fg,premium nuts,pecan nuts,0.100,va,0.050
3417,zorro roasted & lightly salted pecans 100g,fg,premium nuts,pecan nuts,0.100,va,0.050
3418,zorro sweet & spicy pecan 100g,fg,premium nuts,pecan nuts,0.100,va,0.050
3419,date bites rose (semi finished),fg,bars & cereals,bites,1.000,va,0.010
3420,garlic powder - spices,rm,seasoning,seasoning,1.000,bulk,
3421,nachni atta,rm,miscellaneous - rm,flour,1.000,bulk,
3422,onion powder-spices,rm,seasoning,seasoning,1.000,bulk,
3423,quinoa seeds,rm,seeds,other seeds,1.000,bulk,
3424,rice atta,rm,miscellaneous - rm,flour,1.000,bulk,
3425,rock salt -sendha namak powder,rm,salt,salt,1.000,va,
3426,nb apricot seedless (turkey) dried loose,fg,apricot,apricot - turkey,1.000,rpc,0.050
3427,"pm24-40 mic preformed heat shrinkable pvc seal for square boxes (6""x6"") 3000 gm",pm,packaging,roll,0.000,pm,0.120
3428,re engraving of cylinders_design plates,pm,packaging,pm,0.000,pm,0.120
3429,pm24-habit coconut cream pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
3430,pm24-habit coconut cream powder pouch 1000 gm,pm,packaging,pouch,0.000,pm,0.180
3431,pm24-hamper-net potli basket 10 x 10 x 3 limited edition,pm,packaging,hamper-basket,0.000,pm,0.180
3432,pm24-pet 100 gm,pm,packaging,pet,0.000,pm,0.180
3433,pm24-pet jar 250 gm,pm,packaging,pet,0.000,pm,0.180
3434,pm24-royal delight date mewa classic sleeve 210 gm,pm,packaging,monocarton,0.000,pm,0.180
3435,bajri aata,rm,miscellaneous - rm,flour,1.000,bulk,
3436,"black salt, kala namak - crystal",rm,salt,salt,1.000,va,
3437,moong,rm,miscellaneous - rm,other misc,1.000,bulk,
3438,oregano,rm,seasoning,seasoning,1.000,bulk,
3439,pink salt.,rm,salt,salt,1.000,va,
3440,sama (varai rice),rm,miscellaneous - rm,other misc,1.000,bulk,
3441,wheat aata (wheat flour)- tpl,rm,tajir,tajir - other,1.000,bulk,
3442,jav,rm,seasoning,seasoning,1.000,bulk,
3443,acrylic bin large,pm,packaging,pm,0.000,pm,
3444,carnival cocktail mix 100g,fg,trail mix,trail mix,0.100,va,
3445,corn grits / meal,rm,miscellaneous - rm,other misc,1.000,bulk,
3446,honey loose,rm,miscellaneous - rm,other misc,1.000,bulk,
3447,jaggery powder 0%,rm,miscellaneous - rm,other misc,1.000,bulk,
3448,macadamia inshell 150g,fg,premium nuts,macadamia nuts,0.150,rpc,
3449,maida 0%,rm,miscellaneous - rm,flour,1.000,bulk,
3450,pista shells / kapchi,rm,miscellaneous - rm,off-grade shells,1.000,bulk,
3451,pm24-7 ply carton case pack 10 box of energy bar,pm,packaging,carton,0.000,pm,
3452,pm24-blueberries pouch (reliance-unbranded) 100 gm,pm,packaging,pouch,0.000,pm,
3453,pm24-hamper-hardik shubh 280 gm pink non printed,pm,packaging,hamper-box,0.000,pm,
3454,pm24-hamper-laptop bag brown,pm,packaging,hamper-bag,0.000,pm,
3455,pm24-hamper-printed box date & chocolate,pm,packaging,hamper-box,0.000,pm,
3456,pm24-hamper-shubkamnayein 180 gm tray,pm,packaging,hamper-tray,0.000,pm,
3457,pm24-on the run fig n dates pack of 6 monocarton-triangular 60 gm,pm,packaging,monocarton,0.000,pm,
3458,rajgira atta,rm,miscellaneous - rm,flour,1.000,bulk,
3459,refined fine powder iodized salt prime,rm,salt,salt,1.000,va,
3460,refined fine powder iodized salt prime - tpl,rm,salt,salt,1.000,va,
3461,salt,rm,salt,salt,1.000,va,
3462,10kg al barakah date powder v1,rm,dates,powder,1.000,dates ing,0.050
3463,10kg al barakah date powder v2,rm,dates,powder,1.000,dates ing,0.050
3464,25kg al barakah date syrup v1,rm,dates,syrup,1.000,dates ing,0.050
3465,afreen dates,rm,dates,afreen,1.000,dates bulk,0.050
3466,ajfan kimia dates 500 gm,fg,dates,kimia,0.500,dates rpc,0.050
3467,al barakah ajwa jumbo dates,rm,dates,ajwa,1.000,dates bulk,0.050
3468,al barakaha safavi dates 500g,fg,dates,safavi,0.500,dates rpc,0.050
3469,al barakah bumaan dates 10kg,rm,dates,buman,1.000,dates bulk,0.050
3470,al barakah chopped dates,rm,dates,diced,1.000,dates bulk,0.050
3471,al barakah crushed dates 10kg,rm,dates,diced,1.000,dates bulk,0.050
3472,al barakah date paste 12.5kg,rm,dates,paste,1.000,dates ing,0.050
3473,al barakah date paste 12 kg (500gx24),fg,dates,paste,1.000,dates ing,0.050
3474,al barakah date powder,rm,dates,powder,1.000,dates ing,0.050
3475,al barakah date powder 250gm,fg,dates,powder,0.250,dates ing,0.050
3476,al barakah date powder 5%,rm,dates,powder,1.000,dates ing,0.050
3477,al barakah dates fard 400 gm,fg,dates,fard,0.400,dates rpc,0.050
3478,al barakah dates khanezi 400 gm,fg,dates,khaneizi,0.400,dates rpc,0.050
3479,al barakah dates paste 500gm,fg,dates,paste,0.500,dates ing,0.050
3480,al barakah date spread 330gx12,fg,dates,spread,0.330,dates ing,0.050
3481,al barakah dates syrup 400g,fg,dates,syrup,0.400,dates ing,0.050
3482,al barakah date syrup,rm,dates,syrup,1.000,dates ing,0.050
3483,al barakah date syrup 1.15kgx12 (13.8kg),rm,dates,syrup,1.000,dates ing,0.050
3484,al barakah date syrup 250g,fg,dates,syrup,0.250,dates ing,0.050
3485,al barakah date syrup 400gm,fg,dates,syrup,0.400,dates ing,0.050
3486,al barakah date syrup 450gm,fg,dates,syrup,0.450,dates ing,0.050
3487,al barakah emirates black dates 10kg,rm,dates,emirates,1.000,dates bulk,0.050
3488,al barakah emirates dates 500 gm,fg,dates,emirates,0.500,dates rpc,0.050
3489,al barakah emirates gold dates 10kg,rm,dates,emirates,1.000,dates bulk,0.050
3490,al barakah fard 500g,fg,dates,fard,0.500,dates rpc,0.050
3491,al barakah fard dates 10kg - ezad,rm,dates,fard,1.000,dates bulk,0.050
3492,al barakah fard dates d 10kg,rm,dates,fard,1.000,dates bulk,0.050
3493,al barakah fard dates premium,rm,dates,fard,1.000,dates bulk,0.050
3494,al barakah fard dates premium ab 10kg,rm,dates,fard,1.000,dates bulk,0.050
3495,al barakah fard dates seedless,fg,dates,fard,1.000,dates rpc,0.050
3496,al barakah fard dates standard a 10kg,rm,dates,fard,1.000,dates bulk,0.050
3497,al barakah fard dates standard c 10kg,rm,dates,fard,1.000,dates bulk,0.050
3498,al barakah golden date syrup 250gx12,rm,dates,syrup,1.000,dates ing,0.050
3499,al barakah golden date syrup 25kg,rm,dates,syrup,1.000,dates ing,0.050
3500,al barakah khalas dates-afctn,rm,dates,khalas,1.000,dates bulk,0.050
3501,al barakah khalas dates premium (s),rm,dates,khalas,1.000,dates bulk,0.050
3502,al barakah khalas dates -sa,rm,dates,khalas,1.000,dates bulk,0.050
3503,al barakah khalas dates thermo 250g pack (arbian),fg,dates,khalas,0.250,dates rpc,0.050
3504,al barakah khalas premium dates,rm,dates,khalas,1.000,dates bulk,0.050
3505,al barakah khalas seedless dates 500 gm,fg,dates,khalas,0.500,dates rpc,0.050
3506,al barakah khaneizi dates 10 kg,rm,dates,khaneizi,1.000,dates bulk,0.050
3507,al barakah khaneizi dates 10 kg -ezad,rm,dates,khaneizi,1.000,dates bulk,0.050
3508,al barakah khanezi dates,rm,dates,khaneizi,1.000,dates bulk,0.050
3509,al barakah khanezi dates 500gm,fg,dates,khaneizi,0.500,dates rpc,0.050
3510,al barakah khanizee dates 10kg,rm,dates,khaneizi,1.000,dates bulk,0.050
3511,al barakah lulu black dates-10kg,rm,dates,lulu,1.000,dates bulk,0.050
3512,al barakah lulu red dates - 10kg,rm,dates,lulu,1.000,dates bulk,0.050
3513,al barakah maryam dates 5 kg,rm,dates,maryam,1.000,dates bulk,0.050
3514,al barakah medjool dates premium 5kg,rm,dates,medjoul-general,1.000,dates bulk,0.050
3515,al barakah naghal black dates - 10kg,rm,dates,naghal,1.000,dates bulk,0.050
3516,al barakah organic date syrup 470gm,fg,dates,syrup,0.470,dates ing,0.050
3517,al barakah premium arabian dates 500g,fg,dates,khalas,0.500,dates rpc,0.050
3518,al barakah premium emirates dates 250g,fg,dates,emirates,0.250,dates rpc,0.050
3519,al barakah premium emirates dates 500g,fg,dates,emirates,0.500,dates rpc,0.050
3520,al barakah premium seedless dates 500gm,fg,dates,seedless,0.500,dates rpc,0.050
3521,al barakah safavi dates,rm,dates,safavi,1.000,dates bulk,0.050
3522,al barakah sayer dates 10kg,rm,dates,sayer,1.000,dates bulk,0.050
3523,al barakah sufri dates 10kg,rm,dates,sufri,1.000,dates bulk,0.050
3524,al barakah super premium khalas,rm,dates,khalas,1.000,dates bulk,0.050
3525,barhi dates,rm,dates,barhi,1.000,dates bulk,0.050
3526,buman dates,rm,dates,buman,1.000,dates bulk,0.050
3527,carnival arabian dates 350gm,fg,dates,barhi,0.350,dates rpc,0.050
3528,carnival dates premium black loose,fg,dates,black,1.000,dates rpc,0.050
3529,carnival khalas dates 350g,fg,dates,khalas,0.350,dates rpc,0.050
3530,carnival sayer dates 300g,fg,dates,sayer,0.300,dates rpc,0.050
3531,carnival zahidi 500g,fg,dates,zahidi,0.500,dates rpc,0.050
3532,curate dates ajwa imp saudi 500g,fg,dates,ajwa,0.500,dates rpc,0.050
3533,curate dates assorted imp 500g,fg,dates,assorted,0.500,dates rpc,0.050
3534,curate dates fard imp oman 500g,fg,dates,fard,0.500,dates rpc,0.050
3535,curate dates kimia imp iran 500g,fg,dates,kimia,0.500,dates rpc,0.050
3536,curate dates medjoul imp isrel 500g,fg,dates,medjoul-general,0.500,dates rpc,0.050
3537,curate dates oriental imp isrel 500g,fg,dates,deri,0.500,dates rpc,0.050
3538,curate dates safavi imp saudi 500g,fg,dates,safavi,0.500,dates rpc,0.050
3539,dates paste,rm,dates,paste,1.000,dates ing,0.050
3540,date sugar,rm,dates,powder,1.000,dates ing,0.050
3541,deglet,rm,dates,deglet,1.000,dates bulk,0.050
3542,dry cut dates,rm,dates,dry dates,1.000,dates bulk,0.050
3543,dry dates-grade 1,rm,dates,dry dates,1.000,dates bulk,0.050
3544,dry dates-grade 2 pitted,rm,dates,dry dates,1.000,dates bulk,0.050
3545,fard b grade,rm,dates,fard,1.000,dates bulk,0.050
3546,fresho kimia dates 500 gm,fg,dates,kimia,0.500,dates rpc,0.050
3547,habit arabian dates 900 gm,fg,dates,khalas,0.900,dates rpc,0.050
3548,habit dates 800g,fg,dates,khalas,0.800,dates rpc,0.050
3549,habit dates 800g old,fg,dates,khalas,0.800,dates rpc,0.050
3550,kharek tukda,rm,dates,dry dates,1.000,dates bulk,0.050
3551,kharik,rm,dates,dry dates,1.000,dates bulk,0.050
3552,kingdom of dates amary dates,rm,dates,amary,1.000,dates bulk,0.050
3553,kingdom of dates date powder 250g,fg,dates,powder,0.250,dates ing,0.050
3554,kingdom of dates date syrup 450g,fg,dates,syrup,0.450,dates ing,0.050
3555,kingdom of dates deglet dates,rm,dates,deglet,1.000,dates bulk,0.050
3556,kingdom of dates kalmi regulare,rm,dates,safavi,1.000,dates bulk,0.050
3557,kingdom of dates khalas dates,rm,dates,khalas,1.000,dates bulk,0.050
3558,kingdom of dates khaneizi dates,rm,dates,khaneizi,1.000,dates bulk,0.050
3559,kingdom of dates maryam dates,rm,dates,maryam,1.000,dates bulk,0.050
3560,kingdom of dates mazafati dates,rm,dates,kimia,1.000,dates bulk,0.050
